Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-01-24 19:31:20;"Evening Workout";"Calf Press on Seated Leg Press";3;100;kg;10;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Seated Leg Press (Machine)";1;79;kg;8;;;;0;"";;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Leg Extension (Machine)";1;59;kg;10;;;;0;"";;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Leg Extension (Machine)";2;86;kg;10;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Leg Extension (Machine)";3;113;kg;8;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Leg Extension (Machine)";4;113;kg;8;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Lunge (Dumbbell)";1;20;kg;4;;;;0;"";;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Lunge (Dumbbell)";2;20;kg;7;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Lunge (Dumbbell)";3;24;kg;8;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"Lunge (Dumbbell)";4;24;kg;6;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"sled push/pull";1;50;kg;3;;;;0;"";;1h 5m
2024-01-24 19:31:20;"Evening Workout";"sled push/pull";2;50;kg;3;;;;0;;;1h 5m
2024-01-24 19:31:20;"Evening Workout";"sled push/pull";3;50;kg;3;;;;0;;;1h 5m
2024-01-25 19:43:35;"Evening Workout";"huppelen";1;;;;;0;km;600;"";"";1h 33m
2024-01-25 19:43:35;"Evening Workout";"Lateral Raise (Cable)";1;17.42;lbs;12;;;;0;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Lateral Raise (Cable)";2;17.42;lbs;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Lateral Raise (Cable)";3;17.42;lbs;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Barbell)";1;20;kg;12;;;;0;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Barbell)";2;30;kg;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Barbell)";3;35;kg;10;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Dumbbell)";1;22;kg;12;;;;0;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Dumbbell)";2;22;kg;10;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Overhead Press (Dumbbell)";3;22;kg;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"deadhang";1;;;;;;km;45;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"deadhang";2;;;;;;km;25;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"deadhang";3;;;;;;km;40;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"standing behind back wrist curl";1;50;kg;12;;;;0;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"standing behind back wrist curl";2;50;kg;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"standing behind back wrist curl";3;50;kg;12;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Reverse Curl (Barbell)";1;15;kg;20;;;;0;"";;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Reverse Curl (Barbell)";2;15;kg;20;;;;0;;;1h 33m
2024-01-25 19:43:35;"Evening Workout";"Reverse Curl (Barbell)";3;15;kg;20;;;;0;;;1h 33m
2024-01-26 16:22:29;"Afternoon Workout";"huppelen";1;;;;;1.62;km;900;"";"";59m
2024-01-26 16:22:29;"Afternoon Workout";"seated row (Machine Playes)";1;20;kg;12;;;;0;"";;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated row (Machine Playes)";2;35;kg;6;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated row (Machine Playes)";3;42.5;kg;12;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated row (Machine Playes)";4;42.5;kg;10;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated row (Machine Playes)";5;35;kg;12;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"Lat Pulldown (Machine)";1;60;kg;12;;;;0;"";;59m
2024-01-26 16:22:29;"Afternoon Workout";"Lat Pulldown (Machine)";2;75;kg;12;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"Lat Pulldown (Machine)";3;70;kg;12;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated curl";1;16;kg;10;;;;0;"";;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated curl";2;16;kg;7;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated curl";3;14;kg;12;;;;0;;;59m
2024-01-26 16:22:29;"Afternoon Workout";"seated curl";4;14;kg;10;;;;0;;;59m
2024-01-28 19:04:44;"Evening Workout";"huppelen";1;;;;;1.68;km;900;"";"";1h 11m
2024-01-28 19:04:44;"Evening Workout";"Running";1;;;;;4.50;km;2100;"";;1h 11m
2024-01-29 18:12:10;"Evening Workout";"huppelen";1;;;;;1.75;km;900;"";"";54m
2024-01-29 18:12:10;"Evening Workout";"supine bench press";1;40;kg;12;;;;0;"";;54m
2024-01-29 18:12:10;"Evening Workout";"supine bench press";2;80;kg;10;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"supine bench press";3;110;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"supine bench press";4;110;kg;6;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"supine bench press";5;100;kg;11;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"Incline Bench Press (Barbell)";1;50;kg;8;;;;0;"";;54m
2024-01-29 18:12:10;"Evening Workout";"Incline Bench Press (Barbell)";2;55;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"Incline Bench Press (Barbell)";3;55;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"Incline Bench Press (Barbell)";4;55;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"Chest Fly (Dumbbell)";1;12;kg;12;;;;0;"";;54m
2024-01-29 18:12:10;"Evening Workout";"Chest Fly (Dumbbell)";2;12;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"Chest Fly (Dumbbell)";3;12;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"dip (machine)";1;54;kg;12;;;;0;"";;54m
2024-01-29 18:12:10;"Evening Workout";"dip (machine)";2;54;kg;12;;;;0;;;54m
2024-01-29 18:12:10;"Evening Workout";"dip (machine)";3;54;kg;8;;;;0;;;54m
2024-01-30 20:04:12;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";1;20;kg;8;;;;0;"";;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";2;60;kg;6;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";3;100;kg;6;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";4;140;kg;1;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";5;140;kg;9;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";6;140;kg;2;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Trap Bar Deadlift";7;140;kg;5;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Lying Leg Curl (Machine)";1;45;kg;12;;;;0;"";;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Lying Leg Curl (Machine)";2;45;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Lying Leg Curl (Machine)";3;45;kg;7;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Calf Press on Seated Leg Press";1;93;kg;12;;;;0;"";;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Calf Press on Seated Leg Press";2;93;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Calf Press on Seated Leg Press";3;93;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Hack Squat";1;0;kg;12;;;;0;"";;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Hack Squat";2;0;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Hack Squat";3;20;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Hack Squat";4;40;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Seated Leg Press (Machine)";1;107;kg;12;;;;0;"";;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Seated Leg Press (Machine)";2;107;kg;12;;;;0;;;1h 9m
2024-01-30 20:04:12;"Evening Workout";"Seated Leg Press (Machine)";3;107;kg;12;;;;0;;;1h 9m
2024-01-31 18:23:30;"Evening Workout";"huppelen";1;;;;;1.73;km;900;"";"";1h 7m
2024-01-31 18:23:30;"Evening Workout";"Lateral Raise (Cable)";1;19.84;lbs;12;;;;0;"";;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Lateral Raise (Cable)";2;34.83;lbs;12;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Lateral Raise (Cable)";3;34.83;lbs;12;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Lateral Raise (Cable)";4;34.83;lbs;10;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Barbell)";1;35;kg;11;;;;0;"";;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Barbell)";2;35;kg;10;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Barbell)";3;35;kg;10;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Dumbbell)";1;22;kg;12;;;;0;"";;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Dumbbell)";2;22;kg;8;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Dumbbell)";3;20;kg;9;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Overhead Press (Dumbbell)";4;14;kg;4;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Reverse Curl (Barbell)";1;20;kg;12;;;;0;"";;1h 7m
2024-01-31 18:23:30;"Evening Workout";"Reverse Curl (Barbell)";2;20;kg;12;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"standing behind back wrist curl";1;60;kg;12;;;;0;"";;1h 7m
2024-01-31 18:23:30;"Evening Workout";"standing behind back wrist curl";2;60;kg;10;;;;0;;;1h 7m
2024-01-31 18:23:30;"Evening Workout";"standing behind back wrist curl";3;40;kg;12;;;;0;;;1h 7m
2024-02-01 20:29:23;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";24m
2024-02-01 20:29:23;"Evening Workout";"Running";1;;;;;4.30;km;2160;"";;24m
2024-02-01 20:29:23;"Evening Workout";"sled push/pull";1;50;kg;1;;;;0;"";;24m
2024-02-01 20:29:23;"Evening Workout";"sled push/pull";2;50;kg;3;;;;0;;;24m
2024-02-02 17:18:08;"Afternoon Workout";"huppelen";1;;;;;1.76;km;900;"";"";1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Lat Pulldown (Cable)";1;45;kg;12;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Lat Pulldown (Cable)";2;68;kg;12;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Lat Pulldown (Cable)";3;68;kg;12;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Lat Pulldown (Cable)";4;59;kg;6;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Lat Pulldown (Cable)";5;52;kg;10;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Seated Row (Cable)";1;52;kg;12;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Seated Row (Cable)";2;68;kg;12;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Seated Row (Cable)";3;68;kg;10;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Seated Row (Cable)";4;52;kg;12;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"diverging lat pulldown";1;114.64;lbs;12;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"diverging lat pulldown";2;145.51;lbs;10;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"diverging lat pulldown";3;145.51;lbs;10;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Reverse Fly (Machine)";1;45;kg;12;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Reverse Fly (Machine)";2;52;kg;12;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"seated curl";1;12;kg;8;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"seated curl";2;16;kg;9;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"seated curl";3;16;kg;7;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"seated curl";4;14;kg;9;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Bicep Curl (Barbell)";1;30;kg;9;;;;0;"";;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Bicep Curl (Barbell)";2;30;kg;7;;;;0;;;1h 5m
2024-02-02 17:18:08;"Afternoon Workout";"Bicep Curl (Barbell)";3;25;kg;9;;;;0;;;1h 5m
2024-02-03 20:25:31;"Evening Workout";"huppelen";1;;;;;1.68;km;900;"";"";1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";1;40;kg;12;;;;0;"";;1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";2;80;kg;8;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";3;105;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";4;115;kg;10;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";5;115;kg;6;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"supine bench press";6;100;kg;6;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Incline Bench Press (Barbell)";1;60;kg;3;;;;0;"";;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Incline Bench Press (Barbell)";2;60;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Incline Bench Press (Barbell)";3;60;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Incline Bench Press (Barbell)";4;60;kg;8;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"dip (machine)";1;59;kg;12;;;;0;"";;1h 7m
2024-02-03 20:25:31;"Evening Workout";"dip (machine)";2;59;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"dip (machine)";3;59;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Chest Fly (Dumbbell)";1;12;kg;12;;;;0;"";;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Chest Fly (Dumbbell)";2;12;kg;12;;;;0;;;1h 7m
2024-02-03 20:25:31;"Evening Workout";"Chest Fly (Dumbbell)";3;12;kg;12;;;;0;;;1h 7m
2024-02-04 16:36:25;"Afternoon Workout";"huppelen";1;;;;;1.75;km;900;"";"pre workout genomen";1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Squat (Machine)";1;40;kg;12;;;;0;"";;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Squat (Machine)";2;80;kg;12;;;;0;;;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Squat (Machine)";3;80;kg;12;;;;0;;;1h 6m
